Order Date,Total Sales,lag_1,lag_3,lag_7,lag_14,lag_30,rolling_mean_7,rolling_std_7,rolling_mean_30,rolling_std_30,rolling_mean_90,rolling_std_90,ema_0.1,ema_0.3,ema_0.5,IsHoliday,DayOfWeek,Month,Quarter,Year
2023-03-05,21620.675000000003,12372.427500000002,16407.7975,15306.765000000001,13402.77,14372.817500000001,12979.367857142859,5485.059522429706,13165.773583333334,5833.695035890985,14900.906555968348,7152.772690781953,13467.532372810378,14731.608330260173,16595.27113407023,0,6,3,1,2023
2023-03-06,27845.13,21620.675000000003,6947.82,10303.02,27009.1425,18784.255,15485.383571428572,7641.798552494295,13467.80275,6346.618589872601,15050.252250412792,7281.445279835553,14905.29213552934,18665.664831182123,22220.200567035114,0,0,3,1,2023
2023-03-07,12487.0475,27845.13,12372.427500000002,6786.14,20258.520000000004,16309.6525,16299.79892857143,6819.735876678813,13340.382583333334,6325.934991889653,15013.506944857236,7285.992247464499,14663.467671976407,16812.079631827484,17353.624033517557,0,1,3,1,2023
2023-03-08,8600.927500000002,12487.0475,21620.675000000003,16417.695,22580.9925,8882.7175,15183.117857142859,7411.507606969134,13330.989583333334,6332.987424275997,14995.05913930168,7300.247956169323,14057.213654778767,14348.733992279238,12977.27576675878,0,2,3,1,2023
2023-03-09,19661.7075,8600.927500000002,27845.13,16407.7975,8501.36,10861.5975,15647.962142857143,7600.745945198602,13624.326583333335,6417.900225896223,14891.818472635014,7165.080864057957,14617.66303930089,15942.626044595465,16319.49163337939,0,3,3,1,2023
2023-03-10,15166.865000000002,19661.7075,12487.0475,6947.82,2056.57,10234.407500000001,16822.111428571432,6601.977341166568,13788.741833333333,6391.186706814673,14740.717944857235,7010.943692136204,14672.583235370803,15709.897731216824,15743.178316689697,0,4,3,1,2023
2023-03-11,6237.72,15166.865000000002,8600.927500000002,12372.427500000002,11226.115000000002,14932.4175,15945.724642857143,7619.819629771079,13498.918583333336,6533.100782855077,14547.300805968347,7002.639664965018,13829.096911833723,12868.244411851776,10990.449158344849,0,5,3,1,2023
2023-03-12,13964.2875,6237.72,19661.7075,21620.675000000003,15306.765000000001,4725.120000000001,14851.955,7207.826932290055,13806.890833333335,6319.51653752608,14586.177472635014,6989.423394417137,13842.615970650351,13197.057338296243,12477.368329172425,0,6,3,1,2023
2023-03-13,12260.94310260833,13964.2875,15166.865000000002,27845.13,10303.02,21023.572500000002,12625.642586086904,4376.3015556607215,13514.803186753612,6175.31904266827,14518.604895997329,6982.093875091981,13684.448683846149,12916.223067589868,12369.155715890378,0,0,3,1,2023
2023-03-14,9007.96,12260.94310260833,6237.72,12487.0475,6786.14,11324.8775,12128.630086086905,4587.144365073729,13437.572603420278,6217.992017579872,14396.479979330663,6981.279507393637,13216.799815461534,11743.744147312907,10688.557857945189,0,1,3,1,2023
2023-03-15,6976.177500000001,9007.96,13964.2875,8600.927500000002,16417.695,7489.757500000001,11896.52294322976,4830.067746105264,13420.453270086944,6235.614194842561,14244.45700710844,6992.352689545694,12592.737583915381,10313.474153119036,8832.367678972594,0,2,3,1,2023
2023-03-16,5709.62,6976.177500000001,12260.94310260833,19661.7075,16407.7975,14402.935000000001,9903.367586086906,3876.173488465347,13130.676103420277,6388.503149922618,14079.080312663995,7016.471804184653,11904.425825523844,8932.317907183324,7270.993839486297,0,3,3,1,2023
2023-03-17,28516.71,5709.62,9007.96,15166.865000000002,6947.82,5565.47,11810.488300372617,7994.171526132776,13895.717436753614,6811.540032531973,14220.377368219548,7177.708039851217,13565.65424297146,14807.635535028325,17893.85191974315,0,4,3,1,2023
2023-03-18,4561.85,28516.71,6976.177500000001,6237.72,12372.427500000002,16411.787500000002,11571.07830037262,8211.033846585979,13500.719520086945,7001.539296191696,14115.089090441772,7249.557103440355,12665.273818674314,11733.899874519826,11227.850959871575,0,5,3,1,2023
2023-03-19,2703.13,4561.85,5709.62,13964.2875,21620.675000000003,10858.58,9962.341514658332,8749.507409407033,13228.871186753611,7261.174540873801,13641.448229330661,6545.529810082674,11669.059436806883,9024.668912163877,6965.490479935788,0,6,3,1,2023
2023-03-20,22087.095,2703.13,28516.71,12260.94310260833,27845.13,11968.25,11366.077500000001,9893.230296925165,13566.166020086945,7433.570045198393,13750.236729330663,6604.0219341228585,12710.862993126195,12943.396738514713,14526.292739967896,0,0,3,1,2023
2023-03-21,9767.997500000001,22087.095,4561.85,9007.96,12487.0475,13402.77,11474.654285714287,9867.173298044121,13445.006936753613,7465.87626802112,13611.317784886214,6554.087358039711,12416.576443813576,11990.776966960299,12147.145119983948,0,1,3,1,2023
2023-03-22,11524.1275,9767.997500000001,2703.13,6976.177500000001,8600.927500000002,27009.1425,12124.36142857143,9669.349960646903,12928.839770086946,7017.591425265176,13342.827534886217,6120.115143203534,12327.331549432218,11850.78212687221,11835.636309991974,0,2,3,1,2023
2023-03-23,12300.125000000002,11524.1275,22087.095,5709.62,19661.7075,20258.520000000004,13065.862142857144,9252.522106984134,12663.559936753612,6880.033483370935,13315.704979330663,6119.2574414435485,12324.610894488997,11985.584988810546,12067.880654995988,0,3,3,1,2023
2023-03-24,16714.355,12300.125000000002,9767.997500000001,28516.71,15166.865000000002,22580.9925,11379.81142857143,6687.530979210784,12468.005353420278,6668.549926082136,13287.39661821955,6097.29331348757,12763.585305040097,13404.215992167381,14391.117827497994,0,4,3,1,2023
2023-03-25,14397.3475,16714.355,11524.1275,4561.85,6237.72,8501.36,12784.882500000002,6015.809400764377,12664.538270086945,6634.410078292711,13330.93059044177,6091.002474074,12926.961524536087,13702.155444517166,14394.232663748997,0,5,3,1,2023
2023-03-26,11709.7475,14397.3475,12300.125000000002,2703.13,13964.2875,2056.57,14071.542142857143,4184.604860258973,12986.310853420278,6329.250710829474,13291.035590441774,6089.717134242439,12805.24012208248,13104.433061162015,13051.990081874497,0,6,3,1,2023
2023-03-27,5336.82,11709.7475,16714.355,22087.095,12260.94310260833,11226.115000000002,11678.645714285714,3583.064728720299,12790.001020086946,6475.373286030773,13093.583118219552,6055.855314612826,12058.398109874232,10774.14914281341,9194.405040937248,0,0,3,1,2023
2023-03-28,8394.68,5336.82,14397.3475,9767.997500000001,9007.96,15306.765000000001,11482.4575,3739.3079263208456,12559.59818675361,6505.635484293803,12907.572312663995,5937.7722465168035,11692.026298886809,10060.308399969386,8794.542520468625,0,1,3,1,2023
2023-03-29,8603.577500000001,8394.68,11709.7475,11524.1275,6976.177500000001,10303.02,11065.236071428571,3893.632413513144,12502.950103420277,6533.30244152671,12782.512451552882,5908.174024694211,11383.181418998129,9623.28912997857,8699.060010234312,0,2,3,1,2023
2023-03-30,12121.7975,8603.577500000001,5336.82,12300.125000000002,5709.62,6786.14,11039.760714285714,3884.7794587562466,12680.805353420279,6444.328080411049,12672.702062663995,5826.1154209377255,11457.043027098316,10372.841640984998,10410.428755117156,0,3,3,1,2023
2023-03-31,7904.96,12121.7975,8394.68,16714.355,28516.71,16417.695,9781.275714285715,3084.5997148008514,12397.047520086946,6461.505021654136,12650.524534886217,5840.565887302158,11101.834724388485,9632.477148689497,9157.694377558579,0,4,3,1,2023
2023-04-01,6550.097500000001,7904.96,8603.577500000001,14397.3475,4561.85,16407.7975,8660.24,2497.4613382384787,12068.457520086946,6501.039531447918,12599.564784886217,5873.838228933663,10646.661001949637,8707.763254082647,7853.895938779289,0,5,4,2,2023
2023-04-02,15785.0475,6550.097500000001,12121.7975,11709.7475,2703.13,6947.82,9242.425714285715,3571.056876566726,12363.031770086944,6461.105989176457,12613.16589599733,5879.845075430552,11160.499651754673,10830.948527857852,11819.471719389645,0,6,4,2,2023
2023-04-03,13397.7275,15785.0475,7904.96,5336.82,22087.095,12372.427500000002,10393.983928571428,3397.1766704800552,12397.20843675361,6463.868525504467,12537.22036780676,5824.200469095791,11384.222436579206,11600.982219500496,12608.599609694822,0,0,4,2,2023
2023-04-04,10028.17,13397.7275,6550.097500000001,8394.68,9767.997500000001,21620.675000000003,10627.339642857143,3291.4099154346927,12010.791603420279,6235.954595326403,12470.814173362316,5818.28919589792,11248.617192921285,11129.138553650348,11318.38480484741,0,1,4,2,2023
2023-04-05,1295.51,10028.17,15785.0475,8603.577500000001,11524.1275,27845.13,9583.33,4836.631295304712,11125.804270086945,5778.442910754402,12415.091173362316,5901.371978571772,10253.306473629156,8179.049987555243,6306.947402423705,0,2,4,2,2023
2023-04-06,14022.2275,1295.51,13397.7275,12121.7975,12300.125000000002,12487.0475,9854.820000000002,5051.4364251926,11176.976936753612,5797.679074434602,12436.267590028981,5903.706986892769,10630.19857626624,9932.00324128867,10164.587451211853,0,3,4,2,2023
2023-04-07,23408.325,14022.2275,10028.17,7904.96,16714.355,8600.927500000002,12069.58642857143,7055.273101022987,11670.55685342028,6187.9766833409085,12653.84297891787,5943.538102637067,11908.011218639616,13974.899768902069,16786.45622560593,0,4,4,2,2023
2023-04-08,12394.2275,23408.325,1295.51,6550.097500000001,14397.3475,19661.7075,12904.462142857143,6625.994048249392,11428.307520086944,6003.864490926764,12694.861201140093,5928.682875330124,11956.632846775656,13500.698088231447,14590.341862802965,0,5,4,2,2023
2023-04-09,7241.71,12394.2275,14022.2275,15785.0475,11709.7475,15166.865000000002,11683.985357142858,6791.720787166696,11164.135686753612,6008.0476488528775,12723.427534473427,5895.68769317033,11485.140562098091,11623.001661762013,10916.025931401482,0,6,4,2,2023
2023-04-10,8015.39,7241.71,23408.325,13397.7275,5336.82,6237.72,10915.080000000002,6869.594834359325,11223.391353420277,5966.406389212698,12585.950840028983,5859.09199081729,11138.165505888282,10540.718163233409,9465.707965700742,0,0,4,2,2023
2023-04-11,14244.955000000002,8015.39,12394.2275,10028.17,8394.68,13964.2875,11517.47785714286,6963.10844198469,11232.746936753612,5971.0706606844615,12658.787812251205,5838.248726861354,11448.844455299455,11651.989214263385,11855.331482850372,0,1,4,2,2023
2023-04-12,13918.61,14244.955000000002,7241.71,1295.51,8603.577500000001,12260.94310260833,13320.777857142859,5313.8631194582385,11288.0025,5988.5578769812155,12613.873062251205,5812.492348682181,11695.82100976951,12331.97544998437,12886.970741425186,0,2,4,2,2023
2023-04-13,16199.605000000001,13918.61,8015.39,14022.2275,12121.7975,9007.96,13631.831785714287,5424.346040548101,11527.724,6037.878113588535,12758.329117806761,5736.931670024231,12146.19940879256,13492.26431498906,14543.287870712593,0,3,4,2,2023
2023-04-14,4862.5675,16199.605000000001,14244.955000000002,23408.325,7904.96,6976.177500000001,10982.437857142857,4256.883426250767,11457.270333333336,6104.780533137375,12635.11859002898,5786.445420868994,11417.836217913304,10903.35527049234,9702.927685356297,0,4,4,2,2023
2023-04-15,7601.86,4862.5675,13918.61,12394.2275,6550.097500000001,5709.62,10297.81392857143,4375.700443274744,11520.345000000001,6052.902887080146,12625.914062251204,5793.863373537828,11036.238596121973,9912.906689344638,8652.393842678148,0,5,4,2,2023
2023-04-16,11816.855000000001,7601.86,16199.605000000001,7241.71,15785.0475,28516.71,10951.406071428572,4180.469709368268,10963.683166666666,5134.087201946202,12653.61147891787,5783.851379193996,11114.300236509776,10484.091182541246,10234.624421339075,0,6,4,2,2023
2023-04-17,17444.795000000002,11816.855000000001,4862.5675,8015.39,13397.7275,4561.85,12298.463928571431,4577.115490099425,11393.114666666666,5118.9158699495465,12693.22297891787,5804.514086129569,11747.349712858799,12572.302327778872,13839.709710669538,0,0,4,2,2023
2023-04-18,6961.297500000001,17444.795000000002,7601.86,14244.955000000002,10028.17,2703.13,11257.94142857143,4878.825434848086,11535.053583333334,4925.011678736172,12476.540673362317,5646.568890270815,11268.74449157292,10889.00087944521,10400.503605334769,0,1,4,2,2023
2023-04-19,22530.285,6961.297500000001,11816.855000000001,13918.61,1295.51,22087.095,12488.180714285716,6483.437580826744,11549.826583333333,4958.307030443014,12593.655756695649,5744.816352720385,12394.898542415627,14381.386115611647,16465.394302667384,0,2,4,2,2023
2023-04-20,12348.87,22530.285,17444.795000000002,16199.605000000001,14022.2275,9767.997500000001,11938.075714285715,6276.0949357623285,11635.855666666666,4948.705769642195,12601.70764558454,5743.9500845781995,12390.295688174065,13771.631280928152,14407.132151333692,0,3,4,2,2023
2023-04-21,8824.6375,12348.87,6961.297500000001,4862.5675,23408.325,11524.1275,12504.085714285715,5682.199040853509,11545.872666666666,4975.278648335494,12585.091534473426,5752.780753033211,12033.729869356659,12287.533146649706,11615.884825666846,0,4,4,2,2023
2023-04-22,11119.97,8824.6375,22530.285,7601.86,12394.2275,12300.125000000002,13006.672857142858,5320.40283786279,11506.534166666668,4973.774679118522,12571.245534473428,5754.812995989121,11942.353882420994,11937.264202654793,11367.927412833422,0,5,4,2,2023
2023-04-23,12109.465,11119.97,12348.87,11816.855000000001,7241.71,16714.355,13048.474285714286,5310.637156257856,11353.037833333334,4877.640385677795,12620.580728917872,5731.301549608055,11959.064994178894,11988.924441858355,11738.696206416711,0,6,4,2,2023
2023-04-24,5254.93,12109.465,8824.6375,17444.795000000002,8015.39,14397.3475,11307.065,5618.442171997618,11048.290583333333,4965.685240892047,12490.436034473427,5764.366064218715,11288.651494761005,9968.726109300847,8496.813103208355,0,0,4,2,2023
2023-04-25,11992.747500000001,5254.93,11119.97,6961.297500000001,14244.955000000002,11709.7475,12025.843571428572,5281.561030667977,11057.723916666668,4967.2537039345025,12510.698451140093,5759.317625154729,11359.061095284906,10575.932526510593,10244.780301604178,0,1,4,2,2023
2023-04-26,8893.36,11992.747500000001,12109.465,22530.285,13918.61,5336.82,10077.71142857143,2590.751281024279,11176.275250000002,4867.445582287113,12504.912145584538,5762.724258869557,11112.490985756416,10071.160768557414,9569.07015080209,0,2,4,2,2023
2023-04-27,15947.2975,8893.36,5254.93,12348.87,16199.605000000001,8394.68,10591.772500000001,3359.464766347967,11428.029166666669,4913.713212610567,12489.282673362317,5751.321345230773,11595.971637180775,11834.00178799019,12758.183825401045,0,3,4,2,2023
2023-04-28,10929.16,15947.2975,11992.747500000001,8824.6375,4862.5675,8603.577500000001,10892.418571428572,3267.883333624218,11505.548583333333,4885.883303358312,12530.703784473426,5726.178243344742,11529.290473462697,11562.549251593133,11843.671912700524,0,4,4,2,2023
2023-04-29,14339.247500000001,10929.16,8893.36,11119.97,7601.86,12121.7975,11352.315357142857,3521.9001388619085,11579.463583333334,4912.229629212583,12554.325673362315,5729.238325097466,11810.286176116428,12395.558726115192,13091.459706350262,0,5,4,2,2023
2023-04-30,14684.1275,14339.247500000001,15947.2975,12109.465,11816.855000000001,7904.96,11720.124285714288,3741.7330264363404,11805.435833333333,4893.257344310203,12523.425256695647,5709.921452699996,12097.670308504785,13082.129358280634,13887.79360317513,0,6,4,2,2023
2023-05-01,8270.11,14684.1275,10929.16,5254.93,17444.795000000002,6550.097500000001,12150.864285714286,2966.718137188709,11862.769583333333,4839.337332360937,12505.697756695648,5720.7324103894925,11714.914277654307,11638.523550796443,11078.951801587566,0,0,5,2,2023
2023-05-02,24748.522500000003,8270.11,14339.247500000001,11992.747500000001,6961.297500000001,15785.0475,13973.117857142859,5601.193831810813,12161.552083333334,5340.594773088,12562.322812251203,5816.682789137434,13018.275099888877,15571.52323555751,17913.737150793786,0,1,5,2,2023
2023-05-03,2222.7,24748.522500000003,14684.1275,8893.36,22530.285,13397.7275,13020.16642857143,7001.806897780457,11789.051166666668,5633.111978985151,12370.14597891787,5869.749153670927,11938.71758989999,11566.876264890256,10068.218575396893,0,2,5,2,2023
2023-05-04,14233.507500000002,2222.7,8270.11,15947.2975,12348.87,10028.17,12775.339285714286,6911.781209644535,11929.229083333334,5640.101904492128,12368.598090028983,5869.233448795875,12168.196580909991,12366.865635423179,12150.863037698447,0,3,5,2,2023
2023-05-05,12583.8875,14233.507500000002,24748.522500000003,10929.16,8824.6375,1295.51,13011.72892857143,6866.26332547373,12305.508333333335,5270.662947173312,12299.70511780676,5829.334716221157,12209.765672818992,12431.972194796224,12367.375268849224,0,4,5,2,2023
2023-05-06,21889.045000000002,12583.8875,2222.7,14339.247500000001,11119.97,14022.2275,14090.27142857143,7656.969482470266,12567.735583333333,5547.44708480717,12361.698367806759,5901.677179724049,13177.693605537093,15269.094036357357,17128.21013442461,0,5,5,2,2023
2023-05-07,18878.072500000002,21889.045000000002,14233.507500000002,14684.1275,12109.465,23408.325,14689.406428571428,7872.237343573414,12416.72716666667,5298.239045281141,12472.757867806758,5929.455485280035,13747.731494983385,16351.78757545015,18003.141317212307,0,6,5,2,2023
2023-05-08,8638.1775,18878.072500000002,12583.8875,8270.11,5254.93,12394.2275,14741.987500000001,7823.291893292241,12291.5255,5342.979409292839,12448.05320114009,5940.8645848077795,13236.776095485047,14037.704552815103,13320.659408606152,0,0,5,2,2023
2023-05-09,9041.7575,8638.1775,21889.045000000002,24748.522500000003,11992.747500000001,7241.71,12498.16392857143,6637.5453054913105,12351.527083333332,5294.199134659325,12434.801534473425,5947.184611839978,12817.274235936542,12538.920436970571,11181.208454303076,0,1,5,2,2023
2023-05-10,13227.4575,9041.7575,18878.072500000002,2222.7,8893.36,8015.39,14070.272142857142,4864.635762293008,12525.26266666667,5232.1533694016725,12415.857534473425,5941.852458710471,12858.292562342887,12745.4815558794,12204.332977151538,0,2,5,2,2023
2023-05-11,21402.4175,13227.4575,8638.1775,14233.507500000002,15947.2975,14244.955000000002,15094.402142857143,5603.271374188927,12763.84475,5471.009272855058,12601.160840028982,5959.337687439911,13712.7050561086,15342.562339115579,16803.37523857577,0,3,5,2,2023
2023-05-12,10689.665,21402.4175,9041.7575,12583.8875,10929.16,13918.61,14823.798928571428,5787.433849664047,12656.21325,5479.2635237091845,12486.339645584538,5894.436580432389,13410.40105049774,13946.693137380904,13746.520119287885,0,4,5,2,2023
2023-05-13,10769.7075,10689.665,13227.4575,21889.045000000002,14339.247500000001,16199.605000000001,13235.322142857143,4997.023933561696,12475.216666666667,5447.770882507863,12480.17109002898,5895.956011220936,13146.331695447967,12993.597446166632,12258.113809643943,0,5,5,2,2023
2023-05-14,15870.565000000002,10769.7075,21402.4175,18878.072500000002,14684.1275,4862.5675,12805.678214285716,4539.331910114619,12842.149916666667,5285.650003194944,12573.291173362315,5882.419608459377,13418.75502590317,13856.687712316643,14064.339404821972,0,6,5,2,2023
2023-05-15,12322.795000000002,15870.565000000002,10689.665,8638.1775,8270.11,7601.86,13332.052142857143,4174.502616029402,12999.514416666667,5193.73284892776,12550.178506695649,5879.235651485325,13309.159023312854,13396.51989862165,13193.567202410988,0,0,5,2,2023
2023-05-16,3805.64,12322.795000000002,10769.7075,9041.7575,24748.522500000003,11816.855000000001,12584.035357142859,5369.482112806488,12732.473916666668,5455.968863387322,12530.624840028982,5905.594418615568,12358.807120981568,10519.255929035155,8499.603601205494,0,1,5,2,2023
2023-05-17,7312.72,3805.64,15870.565000000002,13227.4575,2222.7,17444.795000000002,11739.072857142859,5706.18189793871,12394.738083333335,5467.793126779891,12429.524090028981,5916.280364894492,11854.198408883412,9557.295150324608,7906.1618006027475,0,2,5,2,2023
2023-05-18,11315.667500000001,7312.72,12322.795000000002,21402.4175,14233.507500000002,6961.297500000001,10298.108571428573,3821.593625157648,12539.88375,5375.603213802983,12434.602840028983,5915.112732143728,11800.345317995072,10084.806855227225,9610.914650301374,0,3,5,2,2023
2023-05-19,18310.5075,11315.667500000001,3805.64,10689.665,12583.8875,22530.285,11386.800357142858,4888.352458291683,12399.224500000002,5155.89591547441,12505.07236780676,5947.186619477891,12451.361536195565,12552.517048659058,13960.711075150688,0,4,5,2,2023
2023-05-20,22447.452500000003,18310.5075,7312.72,10769.7075,21889.045000000002,12348.87,13055.049642857144,6401.1948235579175,12735.843916666669,5472.437487108398,12605.568840028982,6038.248551873845,13450.970632576009,15520.99768406134,18204.081787575346,0,5,5,2,2023
2023-05-21,6992.599999999999,22447.452500000003,11315.667500000001,15870.565000000002,18878.072500000002,8824.6375,11786.76892857143,6625.936263013903,12674.776000000002,5527.533046418294,12383.162812251205,5867.99579265993,12805.133569318408,12962.478378842938,12598.340893787672,0,6,5,2,2023
2023-05-22,6040.7775,6992.599999999999,18310.5075,12322.795000000002,8638.1775,11119.97,10889.337857142858,6958.323601047204,12505.469583333335,5653.15780023621,12225.187895584539,5844.933362761454,12128.697962386568,10885.968115190055,9319.559196893835,0,0,5,2,2023
2023-05-23,9946.7275,6040.7775,22447.452500000003,3805.64,9041.7575,12109.465,11766.636071428573,6269.393616051495,12433.378333333334,5672.14010358426,12084.807173362315,5744.273143084121,11910.500916147912,10604.195930633037,9633.143348446918,0,1,5,2,2023
2023-05-24,5510.377825088966,9946.7275,6992.599999999999,7312.72,13227.4575,5254.93,11509.158617869853,6514.9969848784085,12441.893260836301,5661.173473239117,12051.574038085526,5773.814007082253,11270.488607042018,9076.050498969815,7571.760586767942,0,2,5,2,2023
2023-05-25,19938.6675,5510.377825088966,6040.7775,11315.667500000001,21402.4175,11992.747500000001,12741.015760726996,7246.4703053303565,12706.7572608363,5823.001275123812,12250.264010307747,5733.539950962141,12137.306496337816,12334.83559927887,13755.21404338397,0,3,5,2,2023
2023-05-26,9816.107146421267,19938.6675,9946.7275,18310.5075,10689.665,8893.36,11527.529995930034,6859.251776188413,12737.515499050343,5804.571471281346,12234.597256379093,5738.294290139896,11905.186561346161,11579.217063421587,11785.66059490262,0,4,5,2,2023
2023-05-27,7043.89,9816.107146421267,5510.377825088966,22447.452500000003,10769.7075,15947.2975,9327.021067358606,4987.628910280835,12440.735249050342,5862.12496577731,12142.787534156874,5754.666417162132,11419.056905211546,10218.61894439511,9414.77529745131,0,5,5,2,2023
2023-05-28,29323.9525,7043.89,19938.6675,6992.599999999999,15870.565000000002,10929.16,12517.21428164432,8873.603821359979,13053.89499905034,6612.5533253984895,12354.131228601316,6029.075848125307,13209.546464690391,15950.219011076575,19369.363898725656,0,6,5,2,2023
2023-05-29,9069.32,29323.9525,9816.107146421267,6040.7775,12322.795000000002,14339.247500000001,12949.863210215748,8573.97724312477,12878.23074905034,6647.138227801333,12379.499895267985,6010.157865984817,12795.523818221352,13885.9493077536,14219.341949362828,1,0,5,2,2023
2023-05-30,18385.4175,9069.32,7043.89,9946.7275,3805.64,14684.1275,14155.39035307289,8674.021280926458,13001.607082383676,6715.807762573365,12401.363478601317,6028.563834039905,13354.513186399217,15235.78976542752,16302.379724681414,0,1,5,2,2023
2023-05-31,18516.0275,18385.4175,29323.9525,5510.377825088966,7312.72,8270.11,16013.34030663161,7869.211519168126,13343.13766571701,6727.408213683211,12424.788256379095,6048.369644663072,13870.664617759296,16219.861085799264,17409.20361234071,0,2,5,2,2023
2023-06-01,13120.555,18516.0275,9069.32,19938.6675,11315.667500000001,24748.522500000003,15039.32423520304,7722.974402218232,12955.538749050342,6373.280347241176,12493.37420082354,6020.499208579655,13795.653655983366,15290.069260059485,15264.879306170355,0,3,6,2,2023
2023-06-02,17835.465,13120.555,18385.4175,9816.107146421267,18310.5075,2222.7,16184.946785714286,7407.3752765542895,13475.964249050341,6098.1538775709405,12554.074617490209,6046.748826012768,14199.63479038503,16053.68798204164,16550.17215308518,0,4,6,2,2023
2023-06-03,20885.665,17835.465,18516.0275,7043.89,22447.452500000003,14233.507500000002,18162.343214285713,6329.591970085451,13697.702832383675,6245.803264600893,12545.90783971243,6034.850476739247,14868.237811346527,17503.281087429146,18717.91857654259,0,5,6,2,2023
2023-06-04,16398.585,20885.665,13120.555,29323.9525,6992.599999999999,12583.8875,16315.862142857144,3980.060338908828,13824.859415717008,6261.157792489261,12418.724006379096,5825.794551334027,15021.272530211874,17171.872261200402,17558.251788271293,0,6,6,2,2023
2023-06-05,5803.9775,16398.585,17835.465,9069.32,6040.7775,21889.045000000002,15849.384642857141,5025.094007721279,13288.69049905034,6235.438083006302,12344.467673045765,5867.357285317615,14099.543027190688,13761.50383284028,11681.114644135647,0,0,6,2,2023
2023-06-06,8745.3475,5803.9775,20885.665,18385.4175,9946.7275,18878.072500000002,14472.231785714286,5511.646001115069,12950.932999050341,6196.546104452187,12346.07233971243,5866.341619739635,13564.12347447162,12256.656932988195,10213.231072067823,0,1,6,2,2023
2023-06-07,3611.8900000000003,8745.3475,16398.585,18516.0275,5510.377825088966,8638.1775,12343.069285714286,6482.423146651501,12783.390082383676,6382.341129184744,12167.741034156874,5885.373256127533,12568.900127024459,9663.226853091735,6912.560536033912,0,2,6,2,2023
2023-06-08,1543.15,3611.8900000000003,5803.9775,13120.555,19938.6675,9041.7575,10689.154285714283,7626.888704499244,12533.436499050342,6674.095442526525,12016.366423045763,5981.782211512735,11466.325114322013,7227.203797164214,4227.855268016956,0,3,6,2,2023
2023-06-09,2432.91,1543.15,8745.3475,17835.465,9816.107146421267,13227.4575,8488.789285714285,7441.115035313469,12173.618249050342,6921.774350255799,11974.090756379097,6036.277939745981,10562.983602889812,5788.915658014949,3330.382634008478,0,4,6,2,2023
2023-06-10,17738.54,2432.91,3611.8900000000003,20885.665,7043.89,21402.4175,8039.200000000002,6616.665889161847,12051.488999050342,6784.282027900226,12016.026895267985,6063.30988890252,11280.539242600831,9373.802960610465,10534.46131700424,0,5,6,2,2023
2023-06-11,14218.7375,17738.54,1543.15,16398.585,29323.9525,10689.665,7727.793214285714,6195.564969733679,12169.124749050341,6790.447785648011,12037.780166350114,6067.708828104173,11574.359068340747,10827.283322427324,12376.59940850212,0,6,6,2,2023
2023-06-12,17042.260000000002,14218.7375,2432.91,5803.9775,9069.32,10769.7075,9333.262142857144,7015.763952230844,12378.209832383674,6842.244122018693,12127.050166350115,6081.717707000377,12121.149161506673,12691.776325699127,14709.42970425106,0,0,6,2,2023
2023-06-13,11167.5875,17042.260000000002,17738.54,8745.3475,18385.4175,15870.565000000002,9679.296428571428,7041.621390002842,12221.443915717009,6813.284764972842,12173.621388572335,6057.832439617367,12025.792995356007,12234.519677989389,12938.50860212553,0,1,6,2,2023
2023-06-14,13927.8075,11167.5875,14218.7375,3611.8900000000003,18516.0275,12322.795000000002,11152.99892857143,6627.473411815281,12274.944332383677,6820.405906546803,12264.934583016782,6021.129592895802,12215.994445820406,12742.50602459257,13433.158051062765,0,2,6,2,2023
2023-06-15,5114.16,13927.8075,17042.260000000002,1543.15,13120.555,3805.64,11663.143214285714,5857.147653016875,12318.561665717009,6768.361507523028,12004.906249683449,5813.133316457151,11505.811001238366,10454.002217214798,9273.659025531382,0,3,6,2,2023
2023-06-16,9921.9275,5114.16,11167.5875,2432.91,17835.465,7312.72,12733.002857142857,4390.510622564646,12405.535249050341,6718.398002333954,12064.462666350115,5763.264791544077,11347.42265111453,10294.379802050358,9597.793262765692,0,4,6,2,2023
2023-06-17,17093.045000000002,9921.9275,13927.8075,17738.54,20885.665,11315.667500000001,12640.789285714285,4273.065705883707,12598.114499050342,6768.694706193976,12224.350610794556,5699.897486934789,11921.984886003078,12333.979361435251,13345.419131382847,0,5,6,2,2023
2023-06-18,12557.9375,17093.045000000002,5114.16,14218.7375,16398.585,18310.5075,12403.532142857144,4216.5833394145075,12406.362165717008,6682.217070697943,12118.471083016779,5602.301495171184,11985.58014740277,12401.166803004675,12951.678315691424,0,6,6,2,2023
2023-06-19,23669.83,12557.9375,9921.9275,17042.260000000002,5803.9775,22447.452500000003,13350.327857142858,5856.821759715589,12447.108082383673,6748.949164892595,12272.935888572338,5727.026823125872,13154.005132662494,15781.765762103272,18310.754157845713,1,0,6,2,2023
2023-06-20,12588.0075,23669.83,17093.045000000002,11167.5875,8745.3475,6992.599999999999,13553.245,5792.850709317264,12633.621665717008,6669.864561518187,12284.756777461225,5726.561810251102,13097.405369396245,14823.63828347229,15449.380828922856,0,1,6,2,2023
2023-06-21,7487.09,12588.0075,12557.9375,13927.8075,3611.8900000000003,6040.7775,12633.1425,6219.251498193602,12681.832082383675,6625.648104838718,12231.278610794556,5748.846863235628,12536.37383245662,12622.673798430602,11468.23541446143,0,2,6,2,2023
