Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Category,Sub-Category,Product Name,Unit Price,Quantity,Discount,Total Sales,Profit,Year,Quarter,Month,Week,Day,DayOfWeek,IsWeekend,MonthName,DayName
2017,2022-12-25,2022-12-28,Same Day,C-1151,Customer C-1151,Corporate,Illinois City 3,Illinois,Central,Clothing,Trousers,Premium Trousers 447,29.58,6,0.0,177.48,55.96,2022,4,12,51,25,6,1,December,Sunday
7076,2022-12-25,2022-12-27,Standard Class,C-1863,Customer C-1863,Home Office,Tennessee City 4,Tennessee,South,Office Supplies,Fasteners,Global Fasteners 752,62.71,2,0.2,100.34,8.54,2022,4,12,51,25,6,1,December,Sunday
9967,2022-12-25,2022-12-25,Same Day,C-2314,Customer C-2314,Consumer,Virginia City 2,Virginia,South,Office Supplies,Envelopes,Premium Envelopes 920,57.31,2,0.4,68.77,-2.6,2022,4,12,51,25,6,1,December,Sunday
12545,2022-12-25,2022-12-27,Second Class,C-3230,Customer C-3230,Consumer,Florida City 3,Florida,South,Furniture,Bookcases,Best Bookcases 479,239.22,7,0.0,1674.54,340.11,2022,4,12,51,25,6,1,December,Sunday
7640,2022-12-25,2022-12-27,First Class,C-3309,Customer C-3309,Consumer,Michigan City 2,Michigan,Central,Furniture,Tables,Premium Tables 428,375.79,7,0.0,2630.53,696.53,2022,4,12,51,25,6,1,December,Sunday
14228,2022-12-25,2022-12-28,Standard Class,C-3757,Customer C-3757,Consumer,Ohio City 4,Ohio,East,Technology,Phones,Premium Phones 948,1269.19,1,0.0,1269.19,342.34,2022,4,12,51,25,6,1,December,Sunday
11157,2022-12-25,2022-12-28,Same Day,C-2478,Customer C-2478,Consumer,Oregon City 3,Oregon,West,Furniture,Furnishings,Global Furnishings 726,517.14,6,0.0,3102.84,793.03,2022,4,12,51,25,6,1,December,Sunday
13625,2022-12-25,2022-12-25,First Class,C-2553,Customer C-2553,Home Office,New York City 3,New York,East,Office Supplies,Supplies,Global Supplies 183,97.48,6,0.0,584.88,173.3,2022,4,12,51,25,6,1,December,Sunday
14400,2022-12-25,2022-12-27,Standard Class,C-1991,Customer C-1991,Home Office,Tennessee City 2,Tennessee,South,Office Supplies,Art,Best Art 810,90.3,6,0.4,325.08,-38.29,2022,4,12,51,25,6,1,December,Sunday
8388,2022-12-25,2022-12-30,Second Class,C-1713,Customer C-1713,Home Office,Ohio City 1,Ohio,East,Office Supplies,Labels,Premium Labels 254,76.11,4,0.0,304.44,112.28,2022,4,12,51,25,6,1,December,Sunday
2116,2022-12-25,2022-12-29,Second Class,C-4359,Customer C-4359,Consumer,Pennsylvania City 2,Pennsylvania,East,Office Supplies,Binders,Global Binders 448,80.4,3,0.0,241.2,83.94,2022,4,12,51,25,6,1,December,Sunday
7521,2022-12-26,2022-12-30,Standard Class,C-2768,Customer C-2768,Consumer,Michigan City 3,Michigan,Central,Furniture,Furnishings,Best Furnishings 356,947.16,3,0.3,1989.04,31.59,2022,4,12,52,26,0,0,December,Monday
7967,2022-12-26,2022-12-31,Same Day,C-1347,Customer C-1347,Home Office,Virginia City 1,Virginia,South,Clothing,Trousers,Acme Trousers 758,129.9,1,0.4,77.94,-7.73,2022,4,12,52,26,0,0,December,Monday
10966,2022-12-26,2022-12-30,Same Day,C-1603,Customer C-1603,Corporate,Virginia City 2,Virginia,South,Technology,Machines,Global Machines 301,1249.12,9,0.0,4666.087500000001,962.6787499999998,2022,4,12,52,26,0,0,December,Monday
13404,2022-12-26,2022-12-30,Same Day,C-1376,Customer C-1376,Corporate,Texas City 1,Texas,Central,Technology,Machines,Best Machines 139,792.62,4,0.4,1902.29,-229.82,2022,4,12,52,26,0,0,December,Monday
13510,2022-12-26,2022-12-28,Same Day,C-4760,Customer C-4760,Corporate,New York City 1,New York,East,Office Supplies,Envelopes,Acme Envelopes 771,65.51,3,0.0,196.53,46.74,2022,4,12,52,26,0,0,December,Monday
2879,2022-12-26,2022-12-31,Standard Class,C-2992,Customer C-2992,Home Office,Michigan City 2,Michigan,Central,Office Supplies,Supplies,Global Supplies 940,62.88,2,0.0,125.76,37.09,2022,4,12,52,26,0,0,December,Monday
11240,2022-12-26,2022-12-27,First Class,C-2137,Customer C-2137,Consumer,Virginia City 1,Virginia,South,Clothing,Trousers,Acme Trousers 207,180.7,2,0.4,216.84,-17.49,2022,4,12,52,26,0,0,December,Monday
5379,2022-12-26,2022-12-29,Second Class,C-2315,Customer C-2315,Corporate,Arizona City 4,Arizona,West,Home & Garden,Garden Tools,Acme Garden Tools 356,15.3,8,0.5,61.2,-9.77,2022,4,12,52,26,0,0,December,Monday
14967,2022-12-26,2022-12-28,Same Day,C-3589,Customer C-3589,Home Office,Arizona City 4,Arizona,West,Furniture,Bookcases,Acme Bookcases 877,95.0,4,0.0,380.0,107.95,2022,4,12,52,26,0,0,December,Monday
3380,2022-12-26,2022-12-27,First Class,C-2999,Customer C-2999,Corporate,New York City 2,New York,East,Clothing,Jackets,Premium Jackets 988,103.55,3,0.0,310.65,73.83,2022,4,12,52,26,0,0,December,Monday
4559,2022-12-26,2022-12-26,Second Class,C-4279,Customer C-4279,Consumer,North Carolina City 3,North Carolina,South,Clothing,T-Shirts,Acme T-Shirts 881,55.86,8,0.0,446.88,148.5,2022,4,12,52,26,0,0,December,Monday
5555,2022-12-26,2022-12-31,First Class,C-4166,Customer C-4166,Corporate,Florida City 3,Florida,South,Technology,Phones,Acme Phones 812,314.95,2,0.0,629.9,143.67,2022,4,12,52,26,0,0,December,Monday
5251,2022-12-26,2022-12-29,Standard Class,C-3197,Customer C-3197,Home Office,Virginia City 4,Virginia,South,Clothing,Jackets,Global Jackets 309,166.09,9,0.0,1494.81,402.65,2022,4,12,52,26,0,0,December,Monday
3541,2022-12-26,2022-12-31,Standard Class,C-3741,Customer C-3741,Home Office,California City 2,California,West,Technology,Machines,Premium Machines 553,488.35,3,0.0,1465.05,312.71,2022,4,12,52,26,0,0,December,Monday
3128,2022-12-26,2022-12-31,First Class,C-1888,Customer C-1888,Consumer,California City 4,California,West,Furniture,Tables,Premium Tables 610,407.28,1,0.0,407.28,105.06,2022,4,12,52,26,0,0,December,Monday
8737,2022-12-26,2022-12-28,Second Class,C-2145,Customer C-2145,Home Office,Indiana City 3,Indiana,Central,Home & Garden,Decor,Value Decor 882,232.51,4,0.0,930.04,218.97,2022,4,12,52,26,0,0,December,Monday
11088,2022-12-27,2022-12-29,Second Class,C-4532,Customer C-4532,Corporate,Arizona City 4,Arizona,West,Furniture,Bookcases,Value Bookcases 542,563.22,9,0.1,4562.08,817.28,2022,4,12,52,27,1,0,December,Tuesday
6368,2022-12-27,2023-01-01,Standard Class,C-1730,Customer C-1730,Consumer,Pennsylvania City 1,Pennsylvania,East,Home & Garden,Decor,Premium Decor 227,196.86,7,0.0,1378.02,376.59,2022,4,12,52,27,1,0,December,Tuesday
974,2022-12-27,2023-01-01,First Class,C-2630,Customer C-2630,Consumer,Florida City 3,Florida,South,Clothing,Jackets,Global Jackets 250,138.19,4,0.0,552.76,154.84,2022,4,12,52,27,1,0,December,Tuesday
9292,2022-12-27,2022-12-27,First Class,C-2690,Customer C-2690,Home Office,Virginia City 4,Virginia,South,Technology,Copiers,Acme Copiers 751,935.25,5,0.0,4666.087500000001,962.6787499999998,2022,4,12,52,27,1,0,December,Tuesday
13328,2022-12-27,2022-12-30,Standard Class,C-2990,Customer C-2990,Consumer,Ohio City 1,Ohio,East,Home & Garden,Decor,Best Decor 552,175.24,5,0.0,876.2,207.89,2022,4,12,52,27,1,0,December,Tuesday
10212,2022-12-27,2022-12-29,Second Class,C-3434,Customer C-3434,Home Office,Illinois City 4,Illinois,Central,Clothing,Jackets,Value Jackets 128,60.64,5,0.0,303.2,104.58,2022,4,12,52,27,1,0,December,Tuesday
4337,2022-12-27,2022-12-31,First Class,C-1489,Customer C-1489,Consumer,Ohio City 1,Ohio,East,Technology,Accessories,Acme Accessories 461,1579.96,5,0.0,4666.087500000001,962.6787499999998,2022,4,12,52,27,1,0,December,Tuesday
12858,2022-12-27,2023-01-01,Second Class,C-3298,Customer C-3298,Consumer,Arizona City 1,Arizona,West,Clothing,Trousers,Value Trousers 598,97.04,8,0.2,621.06,72.78,2022,4,12,52,27,1,0,December,Tuesday
4143,2022-12-27,2022-12-29,Same Day,C-4032,Customer C-4032,Home Office,Pennsylvania City 2,Pennsylvania,East,Office Supplies,Envelopes,Best Envelopes 584,49.41,7,0.0,345.87,126.14,2022,4,12,52,27,1,0,December,Tuesday
13807,2022-12-27,2022-12-31,Same Day,C-1188,Customer C-1188,Corporate,Indiana City 4,Indiana,Central,Technology,Accessories,Premium Accessories 792,1549.1,9,0.5,4666.087500000001,-541.7512499999999,2022,4,12,52,27,1,0,December,Tuesday
137,2022-12-27,2022-12-27,First Class,C-3148,Customer C-3148,Corporate,Arizona City 4,Arizona,West,Clothing,Jackets,Premium Jackets 566,27.5,8,0.3,154.0,4.9,2022,4,12,52,27,1,0,December,Tuesday
9970,2022-12-27,2022-12-28,First Class,C-1040,Customer C-1040,Consumer,California City 3,California,West,Clothing,Trousers,Value Trousers 307,65.83,3,0.0,197.49,64.71,2022,4,12,52,27,1,0,December,Tuesday
2296,2022-12-27,2022-12-27,First Class,C-4395,Customer C-4395,Consumer,Washington City 4,Washington,West,Home & Garden,Garden Tools,Value Garden Tools 426,118.6,1,0.0,118.6,27.68,2022,4,12,52,27,1,0,December,Tuesday
7493,2022-12-28,2023-01-02,First Class,C-2606,Customer C-2606,Corporate,North Carolina City 2,North Carolina,South,Furniture,Chairs,Value Chairs 831,439.91,2,0.2,703.86,99.55,2022,4,12,52,28,2,0,December,Wednesday
3170,2022-12-28,2022-12-30,Standard Class,C-1027,Customer C-1027,Home Office,Indiana City 4,Indiana,Central,Technology,Machines,Premium Machines 418,982.19,6,0.0,4666.087500000001,962.6787499999998,2022,4,12,52,28,2,0,December,Wednesday
4111,2022-12-28,2023-01-01,Same Day,C-3958,Customer C-3958,Corporate,Indiana City 2,Indiana,Central,Home & Garden,Decor,Acme Decor 386,91.35,1,0.0,91.35,23.27,2022,4,12,52,28,2,0,December,Wednesday
12153,2022-12-28,2022-12-28,Standard Class,C-4916,Customer C-4916,Home Office,Tennessee City 3,Tennessee,South,Office Supplies,Binders,Global Binders 850,59.81,7,0.0,418.67,131.2,2022,4,12,52,28,2,0,December,Wednesday
1513,2022-12-28,2022-12-29,Same Day,C-1613,Customer C-1613,Consumer,Pennsylvania City 1,Pennsylvania,East,Technology,Accessories,Best Accessories 911,635.53,2,0.0,1271.06,339.53,2022,4,12,52,28,2,0,December,Wednesday
3698,2022-12-28,2022-12-31,Second Class,C-4110,Customer C-4110,Consumer,Indiana City 1,Indiana,Central,Technology,Machines,Global Machines 770,1675.08,2,0.4,2010.1,-204.46,2022,4,12,52,28,2,0,December,Wednesday
12650,2022-12-28,2022-12-31,Standard Class,C-4834,Customer C-4834,Consumer,Florida City 1,Florida,South,Technology,Accessories,Acme Accessories 572,854.96,2,0.5,854.96,-232.41,2022,4,12,52,28,2,0,December,Wednesday
9367,2022-12-28,2022-12-28,Second Class,C-4904,Customer C-4904,Corporate,New York City 1,New York,East,Technology,Machines,Best Machines 400,335.13,6,0.0,2010.78,596.57,2022,4,12,52,28,2,0,December,Wednesday
11843,2022-12-28,2023-01-02,Second Class,C-1304,Customer C-1304,Corporate,Oregon City 1,Oregon,West,Technology,Accessories,Best Accessories 374,680.54,8,0.4,3266.59,-271.5,2022,4,12,52,28,2,0,December,Wednesday
13216,2022-12-28,2022-12-31,First Class,C-1593,Customer C-1593,Home Office,Tennessee City 3,Tennessee,South,Furniture,Furnishings,Value Furnishings 417,725.76,9,0.0,4666.087500000001,962.6787499999998,2022,4,12,52,28,2,0,December,Wednesday
6342,2022-12-28,2022-12-29,Standard Class,C-3978,Customer C-3978,Home Office,Pennsylvania City 1,Pennsylvania,East,Clothing,Jackets,Value Jackets 702,72.86,7,0.0,510.02,105.61,2022,4,12,52,28,2,0,December,Wednesday
1754,2022-12-28,2023-01-02,Same Day,C-2320,Customer C-2320,Corporate,Virginia City 4,Virginia,South,Technology,Machines,Premium Machines 176,1743.18,6,0.0,4666.087500000001,962.6787499999998,2022,4,12,52,28,2,0,December,Wednesday
14756,2022-12-29,2023-01-03,Second Class,C-4231,Customer C-4231,Corporate,New York City 4,New York,East,Home & Garden,Decor,Global Decor 715,267.03,8,0.0,2136.24,577.26,2022,4,12,52,29,3,0,December,Thursday
7208,2022-12-29,2022-12-30,Standard Class,C-2099,Customer C-2099,Consumer,Florida City 4,Florida,South,Home & Garden,Plants,Premium Plants 819,161.71,7,0.0,1131.97,368.39,2022,4,12,52,29,3,0,December,Thursday
1389,2022-12-29,2023-01-02,Standard Class,C-3039,Customer C-3039,Corporate,Michigan City 4,Michigan,Central,Office Supplies,Accessories,Acme Accessories 991,22.82,2,0.2,36.51,3.06,2022,4,12,52,29,3,0,December,Thursday
11539,2022-12-29,2023-01-01,First Class,C-4249,Customer C-4249,Consumer,Pennsylvania City 2,Pennsylvania,East,Technology,Machines,Premium Machines 449,518.65,1,0.0,518.65,128.58,2022,4,12,52,29,3,0,December,Thursday
1728,2022-12-29,2023-01-02,Second Class,C-4867,Customer C-4867,Consumer,Oregon City 1,Oregon,West,Technology,Machines,Global Machines 537,563.9,3,0.0,1691.7,498.13,2022,4,12,52,29,3,0,December,Thursday
7068,2022-12-29,2022-12-29,Same Day,C-1840,Customer C-1840,Consumer,Pennsylvania City 3,Pennsylvania,East,Office Supplies,Binders,Premium Binders 938,80.02,2,0.0,160.04,51.69,2022,4,12,52,29,3,0,December,Thursday
5337,2022-12-29,2023-01-02,Standard Class,C-4521,Customer C-4521,Corporate,Michigan City 2,Michigan,Central,Furniture,Bookcases,Acme Bookcases 917,421.94,6,0.1,2278.48,286.24,2022,4,12,52,29,3,0,December,Thursday
12775,2022-12-29,2023-01-02,Same Day,C-4942,Customer C-4942,Home Office,Illinois City 4,Illinois,Central,Technology,Machines,Best Machines 623,866.55,1,0.3,606.58,39.86,2022,4,12,52,29,3,0,December,Thursday
10979,2022-12-29,2023-01-03,Same Day,C-4168,Customer C-4168,Consumer,Tennessee City 1,Tennessee,South,Office Supplies,Binders,Acme Binders 550,45.66,9,0.5,205.47,-35.17,2022,4,12,52,29,3,0,December,Thursday
9693,2022-12-29,2023-01-01,Same Day,C-4898,Customer C-4898,Consumer,New York City 2,New York,East,Technology,Machines,Acme Machines 377,974.0,9,0.3,4666.087500000001,-413.28,2022,4,12,52,29,3,0,December,Thursday
3833,2022-12-29,2023-01-02,Same Day,C-3790,Customer C-3790,Consumer,Arizona City 3,Arizona,West,Technology,Copiers,Premium Copiers 530,955.28,5,0.0,4666.087500000001,962.6787499999998,2022,4,12,52,29,3,0,December,Thursday
11844,2022-12-29,2023-01-03,Standard Class,C-2312,Customer C-2312,Consumer,Ohio City 4,Ohio,East,Technology,Phones,Best Phones 573,587.05,3,0.0,1761.15,625.51,2022,4,12,52,29,3,0,December,Thursday
2602,2022-12-30,2023-01-02,Same Day,C-3647,Customer C-3647,Corporate,Massachusetts City 4,Massachusetts,East,Home & Garden,Kitchenware,Value Kitchenware 367,267.65,3,0.1,722.66,96.87,2022,4,12,52,30,4,0,December,Friday
7513,2022-12-30,2022-12-31,Same Day,C-1166,Customer C-1166,Corporate,Tennessee City 2,Tennessee,South,Home & Garden,Decor,Value Decor 521,212.57,3,0.0,637.71,143.83,2022,4,12,52,30,4,0,December,Friday
14689,2022-12-30,2023-01-03,Second Class,C-2178,Customer C-2178,Corporate,Florida City 4,Florida,South,Office Supplies,Art,Acme Art 289,54.38,3,0.4,97.88,-10.22,2022,4,12,52,30,4,0,December,Friday
7592,2022-12-30,2023-01-02,Same Day,C-3690,Customer C-3690,Consumer,Pennsylvania City 2,Pennsylvania,East,Clothing,Dresses,Best Dresses 762,148.69,7,0.0,1040.83,241.89,2022,4,12,52,30,4,0,December,Friday
6858,2022-12-30,2023-01-03,Standard Class,C-2356,Customer C-2356,Consumer,Arizona City 1,Arizona,West,Home & Garden,Garden Tools,Value Garden Tools 944,228.23,3,0.3,479.28,-40.44,2022,4,12,52,30,4,0,December,Friday
10613,2022-12-30,2022-12-30,Standard Class,C-3038,Customer C-3038,Corporate,Virginia City 1,Virginia,South,Office Supplies,Supplies,Global Supplies 553,82.95,8,0.0,663.6,221.34,2022,4,12,52,30,4,0,December,Friday
11117,2022-12-30,2023-01-04,First Class,C-3502,Customer C-3502,Consumer,Michigan City 3,Michigan,Central,Office Supplies,Accessories,Value Accessories 744,72.06,1,0.0,72.06,25.28,2022,4,12,52,30,4,0,December,Friday
14865,2022-12-30,2022-12-30,Second Class,C-2190,Customer C-2190,Corporate,Massachusetts City 3,Massachusetts,East,Office Supplies,Storage,Premium Storage 467,64.4,5,0.0,322.0,107.77,2022,4,12,52,30,4,0,December,Friday
3357,2022-12-30,2022-12-31,First Class,C-2632,Customer C-2632,Corporate,Pennsylvania City 2,Pennsylvania,East,Technology,Phones,Value Phones 941,1838.33,7,0.4,4666.087500000001,-541.7512499999999,2022,4,12,52,30,4,0,December,Friday
2434,2022-12-30,2022-12-30,First Class,C-2455,Customer C-2455,Consumer,Florida City 3,Florida,South,Technology,Phones,Best Phones 603,1307.11,5,0.0,4666.087500000001,962.6787499999998,2022,4,12,52,30,4,0,December,Friday
13635,2022-12-30,2022-12-30,Second Class,C-3927,Customer C-3927,Consumer,Virginia City 3,Virginia,South,Office Supplies,Binders,Acme Binders 674,17.45,6,0.0,104.7,31.85,2022,4,12,52,30,4,0,December,Friday
10597,2022-12-30,2023-01-03,First Class,C-2709,Customer C-2709,Corporate,Indiana City 2,Indiana,Central,Technology,Accessories,Value Accessories 961,1564.26,8,0.0,4666.087500000001,962.6787499999998,2022,4,12,52,30,4,0,December,Friday
7098,2022-12-30,2022-12-30,Standard Class,C-1861,Customer C-1861,Consumer,Michigan City 1,Michigan,Central,Technology,Machines,Value Machines 279,773.15,5,0.0,3865.75,962.6787499999998,2022,4,12,52,30,4,0,December,Friday
644,2022-12-31,2023-01-05,First Class,C-4592,Customer C-4592,Consumer,Washington City 1,Washington,West,Furniture,Chairs,Premium Chairs 402,935.53,8,0.0,4666.087500000001,962.6787499999998,2022,4,12,52,31,5,1,December,Saturday
12104,2022-12-31,2023-01-02,Same Day,C-1658,Customer C-1658,Consumer,Tennessee City 1,Tennessee,South,Clothing,T-Shirts,Value T-Shirts 926,45.06,9,0.0,405.54,110.88,2022,4,12,52,31,5,1,December,Saturday
12554,2022-12-31,2023-01-05,Same Day,C-3529,Customer C-3529,Consumer,Arizona City 4,Arizona,West,Furniture,Bookcases,Value Bookcases 563,254.19,3,0.2,610.06,93.78,2022,4,12,52,31,5,1,December,Saturday
13620,2022-12-31,2023-01-01,Same Day,C-1600,Customer C-1600,Consumer,Washington City 2,Washington,West,Clothing,Jackets,Best Jackets 123,90.09,1,0.5,45.04,-5.06,2022,4,12,52,31,5,1,December,Saturday
12060,2022-12-31,2023-01-03,Same Day,C-1962,Customer C-1962,Consumer,California City 4,California,West,Technology,Copiers,Acme Copiers 590,723.53,5,0.0,3617.65,962.6787499999998,2022,4,12,52,31,5,1,December,Saturday
6281,2022-12-31,2023-01-05,Standard Class,C-1125,Customer C-1125,Consumer,Arizona City 4,Arizona,West,Furniture,Bookcases,Value Bookcases 789,278.28,2,0.0,556.56,133.38,2022,4,12,52,31,5,1,December,Saturday
6104,2023-01-01,2023-01-03,First Class,C-4752,Customer C-4752,Consumer,Massachusetts City 2,Massachusetts,East,Clothing,T-Shirts,Acme T-Shirts 527,144.68,3,0.0,434.04,111.35,2023,1,1,52,1,6,1,January,Sunday
2240,2023-01-01,2023-01-03,Same Day,C-3246,Customer C-3246,Corporate,Indiana City 1,Indiana,Central,Technology,Machines,Global Machines 133,1560.43,3,0.0,4666.087500000001,962.6787499999998,2023,1,1,52,1,6,1,January,Sunday
9769,2023-01-01,2023-01-03,Second Class,C-2170,Customer C-2170,Corporate,Oregon City 4,Oregon,West,Technology,Machines,Value Machines 398,1419.66,9,0.0,4666.087500000001,962.6787499999998,2023,1,1,52,1,6,1,January,Sunday
13572,2023-01-01,2023-01-03,First Class,C-1299,Customer C-1299,Consumer,Indiana City 4,Indiana,Central,Office Supplies,Paper,Acme Paper 557,59.36,5,0.0,296.8,71.79,2023,1,1,52,1,6,1,January,Sunday
14837,2023-01-01,2023-01-02,First Class,C-4009,Customer C-4009,Consumer,Arizona City 2,Arizona,West,Office Supplies,Fasteners,Value Fasteners 921,57.83,7,0.0,404.81,148.2,2023,1,1,52,1,6,1,January,Sunday
7800,2023-01-01,2023-01-06,First Class,C-2301,Customer C-2301,Consumer,California City 1,California,West,Office Supplies,Fasteners,Global Fasteners 157,13.81,1,0.0,13.81,4.61,2023,1,1,52,1,6,1,January,Sunday
3941,2023-01-01,2023-01-02,Same Day,C-4902,Customer C-4902,Consumer,Michigan City 4,Michigan,Central,Clothing,Trousers,Acme Trousers 628,109.14,6,0.0,654.84,160.15,2023,1,1,52,1,6,1,January,Sunday
5880,2023-01-02,2023-01-05,Same Day,C-2233,Customer C-2233,Corporate,Tennessee City 2,Tennessee,South,Technology,Machines,Premium Machines 164,1374.36,9,0.2,4666.087500000001,962.6787499999998,2023,1,1,1,2,0,0,January,Monday
2050,2023-01-02,2023-01-07,Standard Class,C-4163,Customer C-4163,Consumer,Virginia City 4,Virginia,South,Clothing,Dresses,Acme Dresses 489,154.74,7,0.5,541.59,-76.23,2023,1,1,1,2,0,0,January,Monday
10775,2023-01-02,2023-01-06,Second Class,C-1157,Customer C-1157,Corporate,Texas City 2,Texas,Central,Furniture,Chairs,Premium Chairs 198,727.99,4,0.0,2911.96,962.6787499999998,2023,1,1,1,2,0,0,January,Monday
6414,2023-01-02,2023-01-03,Same Day,C-4677,Customer C-4677,Corporate,Texas City 1,Texas,Central,Technology,Copiers,Best Copiers 332,202.53,1,0.3,141.77,1.72,2023,1,1,1,2,0,0,January,Monday
994,2023-01-02,2023-01-05,Second Class,C-3988,Customer C-3988,Corporate,California City 4,California,West,Home & Garden,Decor,Value Decor 454,293.44,8,0.5,1173.76,-304.05,2023,1,1,1,2,0,0,January,Monday
9913,2023-01-02,2023-01-07,Second Class,C-2725,Customer C-2725,Consumer,Indiana City 1,Indiana,Central,Clothing,Dresses,Global Dresses 224,49.24,7,0.0,344.68,70.21,2023,1,1,1,2,0,0,January,Monday
10771,2023-01-02,2023-01-02,First Class,C-3568,Customer C-3568,Home Office,California City 2,California,West,Home & Garden,Decor,Premium Decor 856,56.73,1,0.0,56.73,22.47,2023,1,1,1,2,0,0,January,Monday
4242,2023-01-02,2023-01-03,Same Day,C-1540,Customer C-1540,Corporate,Pennsylvania City 2,Pennsylvania,East,Office Supplies,Appliances,Value Appliances 703,25.19,4,0.0,100.76,37.16,2023,1,1,1,2,0,0,January,Monday
7471,2023-01-02,2023-01-02,Second Class,C-3303,Customer C-3303,Consumer,Florida City 4,Florida,South,Home & Garden,Kitchenware,Global Kitchenware 726,181.7,3,0.5,272.55,-57.93,2023,1,1,1,2,0,0,January,Monday
1423,2023-01-02,2023-01-04,Standard Class,C-1299,Customer C-1299,Consumer,Ohio City 1,Ohio,East,Technology,Accessories,Premium Accessories 845,1909.32,1,0.0,1909.32,421.51,2023,1,1,1,2,0,0,January,Monday
13070,2023-01-02,2023-01-04,Same Day,C-2824,Customer C-2824,Home Office,Tennessee City 1,Tennessee,South,Technology,Accessories,Premium Accessories 637,339.13,9,0.2,2441.74,160.86,2023,1,1,1,2,0,0,January,Monday
5303,2023-01-03,2023-01-03,Same Day,C-3674,Customer C-3674,Consumer,Arizona City 2,Arizona,West,Technology,Accessories,Best Accessories 129,1592.4,9,0.0,4666.087500000001,962.6787499999998,2023,1,1,1,3,1,0,January,Tuesday
14474,2023-01-03,2023-01-04,Same Day,C-2995,Customer C-2995,Consumer,Oregon City 3,Oregon,West,Technology,Phones,Global Phones 593,121.89,3,0.0,365.67,100.0,2023,1,1,1,3,1,0,January,Tuesday
479,2023-01-03,2023-01-03,First Class,C-4845,Customer C-4845,Consumer,Washington City 1,Washington,West,Furniture,Furnishings,Acme Furnishings 304,722.37,8,0.0,4666.087500000001,962.6787499999998,2023,1,1,1,3,1,0,January,Tuesday
4012,2023-01-03,2023-01-03,Same Day,C-4901,Customer C-4901,Corporate,Washington City 2,Washington,West,Home & Garden,Decor,Value Decor 996,140.62,3,0.0,1988.912537151148,640.9471387985991,2023,1,1,1,3,1,0,January,Tuesday
8324,2023-01-03,2023-01-04,Standard Class,C-1466,Customer C-1466,Consumer,Pennsylvania City 1,Pennsylvania,East,Home & Garden,Kitchenware,Best Kitchenware 738,295.08,4,0.4,708.19,-130.58,2023,1,1,1,3,1,0,January,Tuesday
7267,2023-01-03,2023-01-07,First Class,C-2109,Customer C-2109,Consumer,New York City 1,New York,East,Technology,Phones,Acme Phones 193,1930.81,7,0.0,4666.087500000001,962.6787499999998,2023,1,1,1,3,1,0,January,Tuesday
8044,2023-01-03,2023-01-04,Second Class,C-2902,Customer C-2902,Consumer,Massachusetts City 4,Massachusetts,East,Office Supplies,Supplies,Best Supplies 411,55.44,3,0.0,166.32,44.68,2023,1,1,1,3,1,0,January,Tuesday
12117,2023-01-03,2023-01-05,Standard Class,C-1292,Customer C-1292,Consumer,Arizona City 1,Arizona,West,Furniture,Chairs,Acme Chairs 588,541.45,5,0.2,2165.8,365.37,2023,1,1,1,3,1,0,January,Tuesday
14941,2023-01-03,2023-01-07,Same Day,C-4600,Customer C-4600,Consumer,Arizona City 2,Arizona,West,Home & Garden,Kitchenware,Premium Kitchenware 394,89.85,1,0.4,53.91,-8.58,2023,1,1,1,3,1,0,January,Tuesday
8433,2023-01-03,2023-01-08,Second Class,C-1402,Customer C-1402,Consumer,Tennessee City 4,Tennessee,South,Home & Garden,Kitchenware,Value Kitchenware 867,261.92,3,0.0,785.76,249.42,2023,1,1,1,3,1,0,January,Tuesday
7224,2023-01-04,2023-01-06,First Class,C-3737,Customer C-3737,Corporate,Pennsylvania City 3,Pennsylvania,East,Clothing,Trousers,Value Trousers 774,30.79,8,0.0,246.32,55.39,2023,1,1,1,4,2,0,January,Wednesday
7708,2023-01-04,2023-01-06,Second Class,C-2817,Customer C-2817,Corporate,Tennessee City 4,Tennessee,South,Furniture,Chairs,Value Chairs 793,431.99,3,0.3,907.18,25.75,2023,1,1,1,4,2,0,January,Wednesday
6854,2023-01-04,2023-01-08,Same Day,C-3949,Customer C-3949,Corporate,Illinois City 2,Illinois,Central,Furniture,Tables,Best Tables 375,280.67,9,0.0,2526.03,766.07,2023,1,1,1,4,2,0,January,Wednesday
3988,2023-01-04,2023-01-07,Second Class,C-2177,Customer C-2177,Corporate,Florida City 4,Florida,South,Office Supplies,Fasteners,Global Fasteners 185,7.5,3,0.1,20.25,2.21,2023,1,1,1,4,2,0,January,Wednesday
2941,2023-01-04,2023-01-07,First Class,C-3028,Customer C-3028,Home Office,Ohio City 2,Ohio,East,Furniture,Chairs,Best Chairs 271,545.13,8,0.0,4361.04,962.6787499999998,2023,1,1,1,4,2,0,January,Wednesday
6017,2023-01-04,2023-01-06,Second Class,C-2515,Customer C-2515,Consumer,Illinois City 4,Illinois,Central,Furniture,Bookcases,Best Bookcases 512,881.78,4,0.4,2116.27,-374.61,2023,1,1,1,4,2,0,January,Wednesday
13874,2023-01-04,2023-01-09,Same Day,C-3664,Customer C-3664,Consumer,Tennessee City 1,Tennessee,South,Furniture,Bookcases,Value Bookcases 555,673.06,2,0.3,942.28,-23.91,2023,1,1,1,4,2,0,January,Wednesday
